"Country Name","Country Code","Indicator Name","Indicator Code","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"BES Islands","BES","Access to Clean Fuels and Technologies for cooking (% of total population)","2.1_ACCESS.CFT.TOT","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"BES Islands","BES","Access to electricity (% of rural population with access)","1.2_ACCESS.ELECTRICITY.RURAL","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"BES Islands","BES","Access to electricity (% of total population)","1.1_ACCESS.ELECTRICITY.TOT","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"BES Islands","BES","Access to electricity (% of urban population with access)","1.3_ACCESS.ELECTRICITY.URBAN","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"BES Islands","BES","Energy intensity level of primary energy (MJ/2011 USD PPP)","6.1_PRIMARY.ENERGY.INTENSITY","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Total electricity output (GWh)","4.1.1_TOTAL.ELECTRICITY.OUTPUT","3577","3720","3976","3817","4069","4307","4541","4988","5169","5247","5459","5644","5644","6437","6430","7058","7190","7676","7731","7843","8485","8772","9132","9505","9895","10300","",
"Trinidad and Tobago","TTO","Total final energy consumption (TFEC) (TJ)","1.1_TOTAL.FINAL.ENERGY.CONSUM","62386.543836","54814.548564","56855.613564","53884.157868","57625.64982","61125.689016","64752.713856","70397.190144","71970.757056","74396.128428","84818.91582","97453.757124","101912.071104","99519.356772","100039.81788","115956.231156","110984.406156","161908.99884","162036.90558","145616.904","153885.582792","141679.42794","155689.884252","161268.460308","176368.74066","171888.069168","",
"Tunisia","TUN","Access to Clean Fuels and Technologies for cooking (% of total population)","2.1_ACCESS.CFT.TOT","","","","","","","","","","","93.3","94.3","95.05","95.76","96.34","96.85","97.24","97.56","97.88","98.1","98.34","98.52","98.68","98.8","98.94","99.03","99.1",
"Tunisia","TUN","Access to electricity (% of rural population with access)","1.2_ACCESS.ELECTRICITY.RURAL","71.9700253912245","73.0173626960418","74.1076188044771","75.2389053361921","66.517355531043","71.0753264529974","75.2101190288448","79.1784998803223","82.1723050010497","84.6924106061969","86.1828567869905","92.9685840247401","94.3194061360801","95.9817163190278","97.6751695632213","97.3","98.8102362301987","98.47","98.7349148549801","98.9516420421","98.59","98.224650051212","98.6414957373642","99.1565294421512","99.4136672780973","100","100",
"Tunisia","TUN","Access to electricity (% of total population)","1.1_ACCESS.ELECTRICITY.TOT","87.9933471679687","88.6652984619141","89.3367462158203","90.005126953125","86.8","88.7","90.4","92","93.2","94.2","94.8","97.3","97.8","98.4","99","99.3","99.4","99.4","99.4","99.5","99.5","99.5","99.5","99.7","99.8","100","100",
"Tunisia","TUN","Access to electricity (% of urban population with access)","1.3_ACCESS.ELECTRICITY.URBAN","99.622184753418","99.649429321289","99.6761474609375","99.7016830444336","99.7251281738281","99.7454528808594","99.7614059448242","99.7713165283203","99.7735290527344","99.7735290527344","99.767707824707","99.7557220458984","99.74072265625","99.7260589599609","99.7155990600586","99.67","99.7138671875","100","99.7487487792969","99.7854309082031","99.93","99.791733418776","99.936882019043","99.9743194580078","99.9933547973633","99.9991912841797","100",
"Tunisia","TUN","Energy intensity level of primary energy (MJ/2011 USD PPP)","6.1_PRIMARY.ENERGY.INTENSITY","4.45917143931248","4.25008478389335","4.38399543374822","4.17568005672029","4.3740014754246","4.32814670965832","4.22234126505664","4.13024900818316","4.29617494759585","4.18722026726597","4.14407805234198","4.21395624365832","4.21424072240154","4.13517867591193","4.10344992744152","3.89571224170213","3.89628001793314","3.77106099033042","3.77309302472694","3.5571331053167","3.85823584860908","3.77244851859241","3.79749781110464","3.77319866800328","3.70135088441098","3.77539424242924","",
"Tunisia","TUN","Renewable electricity output (GWh)","4.1.2_REN.ELECTRICITY.OUTPUT","46","110","68","64","40","39","67","44","72","90","87","78","94","199","198","187","130","92","69","176","190","165","311","429","588","558","",
"Tunisia","TUN","Renewable electricity share of total electricity output (%)","4.1_SHARE.RE.IN.ELECTRICITY","0.791602133884013","1.82421227197347","1.04792726151949","0.966037735849057","0.567536889897843","0.508540878862955","0.845212564652454","0.518684427678887","0.792515134837644","0.900270081024307","0.821064552661382","0.684691011235955","0.793851870619036","1.76262178919398","1.65829145728643","1.47697654213727","0.995329607227624","0.669626610379212","0.480401030425399","1.1539470233412","1.16051795748839","1.00018185124568","1.72194230662754","2.33393177737881","3.06202155913139","2.83594226468794","",
"Tunisia","TUN","Renewable energy consumption (TJ)","3.1_RE.CONSUMPTION","22049.9","22729.21","23049.12","23468","24600.99","25760.29","27014.07","28111.99","29365.96","30592.88","31748.35","32886.94","34104.25","35648.96","36844.64","38040.92","39156.88","40345.57","41655.31","45642.7","38302.71","38393.65","39137.95","39677.71","40205.63","39988.56","",
"Tunisia","TUN","Renewable energy share of TFEC (%)","2.1_SHARE.TOTAL.RE.IN.TFEC","14.4802391393195","14.7905388511586","14.1933507589117","13.8711899497468","14.2023798421311","14.3680332929207","14.3754765588241","14.4376236817073","14.4988560326477","14.4885949977998","14.2347808319166","14.2199978559053","14.5466867405835","14.126455125141","13.9206085020126","14.1772481751423","14.3201218325413","14.3219268302142","14.6092881228041","16.0699931660779","12.6878398397828","13.3276231857098","13.0844089314863","13.24921424997","12.9336297100125","12.5623503533853","",
"Tunisia","TUN","Total electricity output (GWh)","4.1.1_TOTAL.ELECTRICITY.OUTPUT","5811","6030","6489","6625","7048","7669","7927","8483","9085","9997","10596","11392","11841","11290","11940","12661","13061","13739","14363","15252","16372","16497","18061","18381","19203","19676","",
"Tunisia","TUN","Total final energy consumption (TFEC) (TJ)","1.1_TOTAL.FINAL.ENERGY.CONSUM","152275.80006","153673.98192","162393.788412","169185.196692","173217.378168","179288.908056","187917.735384","194713.4142","202539.841308","211151.460888","223033.641156","231272.468064","234446.857956","252356.02056","264676.9356","268323.722136","273439.573056","281704.902408","285128.951184","284024.389608","301885.194672","288075.746628","299118.975912","299472.17436","310861.149588","318320.687412","",
"Turkey","TUR","Access to Clean Fuels and Technologies for cooking (% of total population)","2.1_ACCESS.CFT.TOT","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkey","TUR","Access to electricity (% of rural population with access)","1.2_ACCESS.ELECTRICITY.RURAL","80.8633912524657","81.7388997559539","82.7073943749413","83.6897251372022","84.6790757862539","85.6693141223715","86.6543379548702","87.6275921701076","88.5815119887633","89.5091231183132","90.405311740772","91.2647049141956","92.1088841543454","92.9564291300712","93.8110175474233","94.6995888769555","95.6314900936856","96.6745336472872","97.7207439437862","98.7146232600369","100","99.8653704546046","99.9869214987948","100","100","100","100",
"Turkey","TUR","Access to electricity (% of total population)","1.1_ACCESS.ELECTRICITY.TOT","88.781135559082","89.415412902832","90.0491790771484","90.6798934936523","91.3044891357422","91.9198989868164","92.523078918457","93.1109619140625","93.6804885864258","94.2286071777344","94.7537689208984","95.2605209350586","95.7549285888672","96.243049621582","96.7309494018555","97.2246932983398","97.730339050293","98.2698516845703","98.8069000244141","99.3107452392578","100","99.9107818603515","99.9856567382813","99.9992523193359","100","100","100",
"Turkey","TUR","Access to electricity (% of urban population with access)","1.3_ACCESS.ELECTRICITY.URBAN","94.2372817993164","94.5382080078125","94.8389663696289","95.1386947631836","95.4363632202148","95.7309417724609","96.0213928222656","96.3066940307617","96.585807800293","96.8577117919922","97.1220092773438","97.3808746337891","97.6371307373047","97.8935928344727","98.1574478149414","98.4248657226563","98.7007904052734","98.9874267578125","99.2821655273438","99.5645141601562","100","99.9290771484375","99.9851608276367","99.9985961914063","100","100","100",
"Turkey","TUR","Energy intensity level of primary energy (MJ/2011 USD PPP)","6.1_PRIMARY.ENERGY.INTENSITY","3.83101365783834","3.7500910661883","3.68372670642542","3.63002163434515","3.76243442505561","3.82010177830067","3.86685892581669","3.78176426652749","3.76680499509007","3.82759412599618","3.86480893289491","3.78975032184419","3.7722657769215","3.76004300227469","3.56384350610251","3.42958722721712","3.549050880167","3.6400291314674","3.56957673171951","3.71561349691116","3.7125748416414","3.63227762008128","3.70441972399921","3.51669751121147","2.94792762845294","2.94674667903349","",
"Turkey","TUR","Renewable electricity output (GWh)","4.1.2_REN.ELECTRICITY.OUTPUT","23228","22802","26685","34085","30716","35849","40735","40193","42560","34912","31154","24346","33966","35559","46311","39748","44522","36457","34421","38141","55712","58098","65216","69220","52628","83657","",
"Turkey","TUR","Renewable electricity share of total electricity output (%)","4.1_SHARE.RE.IN.ELECTRICITY","40.3663347409763","37.8481558941672","39.6260877312821","46.1806308259267","39.2180896566693","41.5655037276659","42.9413252935844","38.9105096034696","38.334744465061","29.9828237718997","24.9387617873553","19.8378488490528","26.2488408037094","25.2943143098996","30.7309984206824","24.5424683247302","25.2536883362923","19.031833700498","17.3477204689091","19.5783627291953","26.3777887201242","25.3268408364684","27.2305174199152","28.8231717980962","20.8871937546386","31.9566205597766","",
"Turkey","TUR","Renewable energy consumption (TJ)","3.1_RE.CONSUMPTION","383425.3","381870.9","393045.6","412431.2","403602.7","405932.5","423220.5","428130.7","440683.3","413140.7","393174.8","368797.9","389855.3","388551.7","413515.1","391400.1","398480.8","369857.2","359505.2","371485","423944.3","404272.1","431327.8","453543.8","389287.4","485424.7","",
"Turkey","TUR","Renewable energy share of TFEC (%)","2.1_SHARE.TOTAL.RE.IN.TFEC","24.5107769566024","24.1841976443576","24.2205063657889","23.8253260480197","24.2430766548778","22.0984419532268","21.2430437355378","20.8412876346053","21.6342689465346","20.5554262486403","17.2666089675125","18.1117930476067","17.4591761982843","16.2799712159712","16.7723930177402","15.2981021072773","14.2454862538097","12.4845983837871","12.4154978671671","13.3283805737173","14.3264961064921","12.7806127796583","12.8316846317276","13.8475452599085","11.6078875438469","13.3742300375217","",
"Turkey","TUR","Total electricity output (GWh)","4.1.1_TOTAL.ELECTRICITY.OUTPUT","57543","60246","67342","73808","78321","86247","94862","103296","111022","116440","124922","122725","129400","140581","150698","161956","176299","191558","198418","194812","211208","229393","239496","240154","251963","261783","",
"Turkey","TUR","Total final energy consumption (TFEC) (TJ)","1.1_TOTAL.FINAL.ENERGY.CONSUM","1564313.121036","1579010.003208","1622780.275788","1731062.144412","1664816.33394","1836928.1457","1992278.061792","2054243.036736","2036968.760484","2009886.31908","2277081.740484","2036230.753248","2232953.58024","2386685.423736","2465450.812908","2558487.95658","2797242.52932","2962507.792644","2895616.461348","2787172.814772","2959162.497576","3163166.797788","3361427.687628","3275264.97648","3353645.514996","3629552.494896","",
"Turkmenistan","TKM","Access to Clean Fuels and Technologies for cooking (% of total population)","2.1_ACCESS.CFT.TOT","","","","","","","","","","","96.3","96.83","97.22","97.63","97.96","98.2","98.38","98.57","98.69","98.85","98.94","99.03","99.1","99.18","99.22","99.27","99.32",
"Turkmenistan","TKM","Access to electricity (% of rural population with access)","1.2_ACCESS.ELECTRICITY.RURAL","98.0911559550022","98.2985316378477","98.5031510326415","98.7017781701469","98.8904253486236","99.0634032591849","99.2169145421358","99.3477502345609","99.4511803469407","99.5234075117612","99.6","99.5737618309662","99.5669748611229","99.5594530725053","99.5483670959205","99.5330990802313","99.8181818181818","99.545480813171","99.5911461195105","99.6641837149443","100","99.8591688731632","99.9395369126101","99.9835468966146","99.9979136498104","100","100",
"Turkmenistan","TKM","Access to electricity (% of total population)","1.1_ACCESS.ELECTRICITY.TOT","98.6131439208984","98.7486953735352","98.8827514648438","99.0132446289063","99.1375427246094","99.2526397705078","99.3554992675781","99.4430999755859","99.512565612793","99.5617370605469","99.6","99.6007385253906","99.6007385253906","99.6005172729492","99.5998764038086","99.5998764038086","99.8413328044427","99.6360931396484","99.6832656860352","99.7497711181641","100","99.9058685302734","99.9621200561523","99.9903411865234","99.9988479614258","100","100",
"Turkmenistan","TKM","Access to electricity (% of urban population with access)","1.3_ACCESS.ELECTRICITY.URBAN","99.2491989135742","99.2991180419922","99.3485107421875","99.3967208862305","99.4428405761719","99.4858627319336","99.5247573852539","99.5585098266602","99.5861968994141","99.6072998046875","99.7","99.6322326660156","99.6398010253906","99.6475982666016","99.6584014892578","99.6750335693359","99.869109947644","99.7360229492188","99.7837600708008","99.8420867919922","100","99.9550476074219","99.9856033325195","99.997314453125","99.9997940063476","100","100",
"Turkmenistan","TKM","Energy intensity level of primary energy (MJ/2011 USD PPP)","6.1_PRIMARY.ENERGY.INTENSITY","23.9378662500046","21.7739614983509","17.4907351660516","17.4188795924927","26.7007907037144","29.6092006167021","24.2431467032817","27.3975894317846","26.7547831568662","27.1914000874011","25.865955595084","25.2592361743401","26.2875038378567","28.3812049735915","28.2202116932195","25.9957541814108","23.992717808636","24.6168215584116","21.7157245201147","17.9727646855679","18.778089868084","17.8107150442108","16.5886460963575","15.4465615554732","14.2951048601692","13.8640909606035","",
"Turkmenistan","TKM","Renewable electricity output (GWh)","4.1.2_REN.ELECTRICITY.OUTPUT","700","700","4","5","4","4","5","5","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Turkmenistan","TKM","Renewable electricity share of total electricity output (%)","4.1_SHARE.RE.IN.ELECTRICITY","4.79123887748118","4.69798657718121","0.0303421072593492","0.0395663527736013","0.038109756097561","0.0408163265306122","0.0495049504950495","0.0526426616129712","0.0637213254035684","0.0564334085778781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Turkmenistan","TKM","Renewable energy consumption (TJ)","3.1_RE.CONSUMPTION","1450.857","1409.086","6.017562","8.670402","6.915882","7.345322","8.359909","7.380993","375.8021","373.5669","363.7911","363.7911","372.7927","372.7927","372.7927","372.7927","438.7766","438.7766","438.7766","438.7766","438.7766","438.7766","277.208","307.981","307.981","307.981","",
"Turkmenistan","TKM","Renewable energy share of TFEC (%)","2.1_SHARE.TOTAL.RE.IN.TFEC","0.27758276370711","0.317767786874556","0.00176446193087647","0.00280950634961943","0.00187493342820197","0.00197160770211246","0.00246681513313371","0.00212721529565808","0.102890061620235","0.0896020382393961","0.0942309001230706","0.0935100156161415","0.0908950287933105","0.0790484908723459","0.0751117051913751","0.0740577221743435","0.0856968932061771","0.0731525254349289","0.0743822953982155","0.0813121473113718","0.0721928933985477","0.065071312356959","0.0395322083116013","0.0424143071195108","0.0412616635099097","0.0408878864181804","",
"Turkmenistan","TKM","Total electricity output (GWh)","4.1.1_TOTAL.ELECTRICITY.OUTPUT","14610","14900","13183","12637","10496","9800","10100","9498","9416","8860","9845","10610","10700","10800","11920","12820","13650","14880","15040","15980","16660","17220","17750","18870","20400","22534","",
"Turkmenistan","TKM","Total final energy consumption (TFEC) (TJ)","1.1_TOTAL.FINAL.ENERGY.CONSUM","522675.464652","443432.612808","341042.325408","308609.44668","368860.136364","372554.945496","338894.831952","346979.124072","365246.258076","416917.859616","386063.488224","389039.716872","410135.411088","471600.021564","496317.71646","503381.26674","512009.926596","599810.59764","589893.868764","539619.988536","607783.646484","674301.138408","701220.629556","726125.265072","746409.557448","753232.869144","",
